id,adm,name,class,gender,school,school_id
mock_7268e10c_G10B_045,MOCK-7268-G10B-045,"Dennis Mutua Nyokabi","Grade 10 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G10B_046,MOCK-7268-G10B-046,"Christine Barasa Simiyu","Grade 10 B",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G10B_047,MOCK-7268-G10B-047,"Pauline Were Wambui","Grade 10 B",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G10B_048,MOCK-7268-G10B-048,"Cornelius Onyango Maina","Grade 10 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G10B_049,MOCK-7268-G10B-049,"Faith Njeri Mbugua","Grade 10 B",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G10B_050,MOCK-7268-G10B-050,"Sharon Wafula Maina","Grade 10 B",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G10B_051,MOCK-7268-G10B-051,"Esther Wafula Karanja","Grade 10 B",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G10B_052,MOCK-7268-G10B-052,"Mary Onyango Kariuki","Grade 10 B",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G10B_053,MOCK-7268-G10B-053,"Charles Wairimu Karanja","Grade 10 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G10B_054,MOCK-7268-G10B-054,"Elvis Kiplagat Wambui","Grade 10 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G10B_055,MOCK-7268-G10B-055,"Collins Wairimu Ochieng","Grade 10 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G10B_056,MOCK-7268-G10B-056,"Nicholas Chepkemoi Chepkemoi","Grade 10 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G10B_057,MOCK-7268-G10B-057,"Pauline Kiplagat Wafula","Grade 10 B",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G10B_058,MOCK-7268-G10B-058,"Peter Achieng Njoroge","Grade 10 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G10B_059,MOCK-7268-G10B-059,"Cynthia Mutua Adhiambo","Grade 10 B",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G10B_060,MOCK-7268-G10B-060,"Gideon Cheruiyot Mwangi","Grade 10 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_001,MOCK-7268-G11A-001,"Beatrice Chepkemoi Wafula","Grade 11 A",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_002,MOCK-7268-G11A-002,"Kevin Ochieng Cheruiyot","Grade 11 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_003,MOCK-7268-G11A-003,"Allan Maina Achieng","Grade 11 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_004,MOCK-7268-G11A-004,"Dennis Korir Mutua","Grade 11 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_005,MOCK-7268-G11A-005,"Valentine Otieno Njoroge","Grade 11 A",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_006,MOCK-7268-G11A-006,"Brenda Mutiso Wairimu","Grade 11 A",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_007,MOCK-7268-G11A-007,"Fredrick Wanjiru Wambui","Grade 11 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_008,MOCK-7268-G11A-008,"Kevin Rotich Kiplagat","Grade 11 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_009,MOCK-7268-G11A-009,"Eric Chebet Korir","Grade 11 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_010,MOCK-7268-G11A-010,"Elvis Kamau Njeri","Grade 11 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_011,MOCK-7268-G11A-011,"Mitchelle Maina Mbugua","Grade 11 A",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_012,MOCK-7268-G11A-012,"Cynthia Nyokabi Mbugua","Grade 11 A",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_013,MOCK-7268-G11A-013,"Brenda Korir Karanja","Grade 11 A",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_014,MOCK-7268-G11A-014,"Patrick Kariuki Ochieng","Grade 11 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_015,MOCK-7268-G11A-015,"Sylvia Chepkemoi Simiyu","Grade 11 A",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_016,MOCK-7268-G11A-016,"Charles Kariuki Njeri","Grade 11 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_017,MOCK-7268-G11A-017,"Pauline Onyango Juma","Grade 11 A",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_018,MOCK-7268-G11A-018,"Emmanuel Adhiambo Kariuki","Grade 11 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_019,MOCK-7268-G11A-019,"George Mutiso Njeri","Grade 11 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_020,MOCK-7268-G11A-020,"Mercy Odhiambo Korir","Grade 11 A",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_021,MOCK-7268-G11A-021,"Cynthia Akinyi Mutua","Grade 11 A",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_022,MOCK-7268-G11A-022,"George Wafula Were","Grade 11 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_023,MOCK-7268-G11A-023,"Valentine Adhiambo Wanjiru","Grade 11 A",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_024,MOCK-7268-G11A-024,"Esther Kamau Odhiambo","Grade 11 A",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_025,MOCK-7268-G11A-025,"Valentine Cheruiyot Otieno","Grade 11 A",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_026,MOCK-7268-G11A-026,"Diana Owino Karanja","Grade 11 A",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_027,MOCK-7268-G11A-027,"Pauline Adhiambo Juma","Grade 11 A",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_028,MOCK-7268-G11A-028,"Joy Chepkemoi Mutua","Grade 11 A",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_029,MOCK-7268-G11A-029,"Allan Auma Gitau","Grade 11 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_030,MOCK-7268-G11A-030,"Linet Akinyi Onyango","Grade 11 A",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_031,MOCK-7268-G11A-031,"Fredrick Njoroge Achieng","Grade 11 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_032,MOCK-7268-G11A-032,"Beatrice Simiyu Auma","Grade 11 A",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_033,MOCK-7268-G11A-033,"Brayan Cheruiyot Gitau","Grade 11 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_034,MOCK-7268-G11A-034,"Peter Kipchoge Wafula","Grade 11 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_035,MOCK-7268-G11A-035,"Lucy Kipchoge Wanjiru","Grade 11 A",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_036,MOCK-7268-G11A-036,"Linet Akinyi Rotich","Grade 11 A",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_037,MOCK-7268-G11A-037,"Cornelius Nyambura Karanja","Grade 11 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_038,MOCK-7268-G11A-038,"Fredrick Auma Kariuki","Grade 11 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_039,MOCK-7268-G11A-039,"Beatrice Akinyi Wanjiru","Grade 11 A",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_040,MOCK-7268-G11A-040,"Brayan Mutua Onyango","Grade 11 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_041,MOCK-7268-G11A-041,"Nancy Kariuki Mutua","Grade 11 A",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_042,MOCK-7268-G11A-042,"Michael Wambui Njoroge","Grade 11 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_043,MOCK-7268-G11A-043,"Samuel Ochieng Barasa","Grade 11 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_044,MOCK-7268-G11A-044,"Nicholas Achieng Cheruiyot","Grade 11 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_045,MOCK-7268-G11A-045,"Purity Maina Wanjiru","Grade 11 A",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_046,MOCK-7268-G11A-046,"Patrick Wafula Mutiso","Grade 11 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_047,MOCK-7268-G11A-047,"Cornelius Kiplagat Barasa","Grade 11 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_048,MOCK-7268-G11A-048,"Stephen Achieng Cheruiyot","Grade 11 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_049,MOCK-7268-G11A-049,"Grace Akinyi Wafula","Grade 11 A",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_050,MOCK-7268-G11A-050,"Patrick Onyango Juma","Grade 11 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_051,MOCK-7268-G11A-051,"Collins Wairimu Barasa","Grade 11 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_052,MOCK-7268-G11A-052,"Maureen Maina Mutiso","Grade 11 A",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_053,MOCK-7268-G11A-053,"Doreen Korir Juma","Grade 11 A",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_054,MOCK-7268-G11A-054,"Charles Wafula Nyokabi","Grade 11 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_055,MOCK-7268-G11A-055,"Cornelius Wafula Rotich","Grade 11 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_056,MOCK-7268-G11A-056,"Felix Wafula Chepkemoi","Grade 11 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_057,MOCK-7268-G11A-057,"Stephen Onyango Cheruiyot","Grade 11 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_058,MOCK-7268-G11A-058,"Anthony Adhiambo Nyokabi","Grade 11 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_059,MOCK-7268-G11A-059,"Winnie Kipchoge Onyango","Grade 11 A",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11A_060,MOCK-7268-G11A-060,"Pauline Kibet Cheruiyot","Grade 11 A",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_001,MOCK-7268-G11B-001,"Anthony Maina Omondi","Grade 11 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_002,MOCK-7268-G11B-002,"Kevin Chepkemoi Atieno","Grade 11 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_003,MOCK-7268-G11B-003,"Patrick Were Kamau","Grade 11 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_004,MOCK-7268-G11B-004,"Ann Korir Chepkemoi","Grade 11 B",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_005,MOCK-7268-G11B-005,"Maureen Nyambura Wairimu","Grade 11 B",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_006,MOCK-7268-G11B-006,"Valentine Akinyi Kipchoge","Grade 11 B",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_007,MOCK-7268-G11B-007,"Janet Juma Wafula","Grade 11 B",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_008,MOCK-7268-G11B-008,"Peter Wanjiru Kibet","Grade 11 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_009,MOCK-7268-G11B-009,"Michael Kamau Wairimu","Grade 11 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_010,MOCK-7268-G11B-010,"Pauline Maina Atieno","Grade 11 B",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_011,MOCK-7268-G11B-011,"Nancy Chepkemoi Cheruiyot","Grade 11 B",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_012,MOCK-7268-G11B-012,"Christine Kamau Wairimu","Grade 11 B",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_013,MOCK-7268-G11B-013,"Fredrick Omondi Akinyi","Grade 11 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_014,MOCK-7268-G11B-014,"Purity Atieno Juma","Grade 11 B",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_015,MOCK-7268-G11B-015,"Stella Wairimu Owino","Grade 11 B",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_016,MOCK-7268-G11B-016,"Doreen Adhiambo Were","Grade 11 B",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_017,MOCK-7268-G11B-017,"Valentine Omondi Odhiambo","Grade 11 B",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_018,MOCK-7268-G11B-018,"Brenda Cheruiyot Kariuki","Grade 11 B",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_019,MOCK-7268-G11B-019,"Duncan Njoroge Chebet","Grade 11 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_020,MOCK-7268-G11B-020,"Vincent Wafula Ochieng","Grade 11 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_021,MOCK-7268-G11B-021,"Mary Barasa Adhiambo","Grade 11 B",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_022,MOCK-7268-G11B-022,"Peter Onyango Wanjiru","Grade 11 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_023,MOCK-7268-G11B-023,"Duncan Simiyu Wambui","Grade 11 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_024,MOCK-7268-G11B-024,"Dennis Ochieng Wafula","Grade 11 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_025,MOCK-7268-G11B-025,"Stella Chebet Mbugua","Grade 11 B",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_026,MOCK-7268-G11B-026,"Felix Korir Kamau","Grade 11 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_027,MOCK-7268-G11B-027,"Emmanuel Korir Nyokabi","Grade 11 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_028,MOCK-7268-G11B-028,"Fredrick Were Wairimu","Grade 11 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_029,MOCK-7268-G11B-029,"Collins Adhiambo Were","Grade 11 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_030,MOCK-7268-G11B-030,"Ian Nyokabi Korir","Grade 11 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_031,MOCK-7268-G11B-031,"Joseph Ochieng Auma","Grade 11 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_032,MOCK-7268-G11B-032,"Doreen Omondi Chebet","Grade 11 B",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_033,MOCK-7268-G11B-033,"Sylvia Rotich Mbugua","Grade 11 B",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_034,MOCK-7268-G11B-034,"Cornelius Barasa Ochieng","Grade 11 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_035,MOCK-7268-G11B-035,"Stella Korir Owino","Grade 11 B",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_036,MOCK-7268-G11B-036,"Brayan Kariuki Omondi","Grade 11 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_037,MOCK-7268-G11B-037,"Dennis Mwangi Mutiso","Grade 11 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_038,MOCK-7268-G11B-038,"Patrick Kiplagat Onyango","Grade 11 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_039,MOCK-7268-G11B-039,"Nicholas Otieno Kamau","Grade 11 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_040,MOCK-7268-G11B-040,"Lydia Kariuki Wanjiru","Grade 11 B",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_041,MOCK-7268-G11B-041,"Caroline Ochieng Wambui","Grade 11 B",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_042,MOCK-7268-G11B-042,"Collins Njoroge Mutua","Grade 11 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_043,MOCK-7268-G11B-043,"Diana Mbugua Cheruiyot","Grade 11 B",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_044,MOCK-7268-G11B-044,"Kevin Mutua Omondi","Grade 11 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_045,MOCK-7268-G11B-045,"Stella Onyango Owino","Grade 11 B",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_046,MOCK-7268-G11B-046,"Victor Mutiso Kariuki","Grade 11 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_047,MOCK-7268-G11B-047,"Stephen Cheruiyot Mutua","Grade 11 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_048,MOCK-7268-G11B-048,"Eric Nyokabi Omondi","Grade 11 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_049,MOCK-7268-G11B-049,"Fredrick Achieng Karanja","Grade 11 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_050,MOCK-7268-G11B-050,"Rose Cheruiyot Karanja","Grade 11 B",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_051,MOCK-7268-G11B-051,"Stephen Kamau Barasa","Grade 11 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_052,MOCK-7268-G11B-052,"Charles Atieno Njoroge","Grade 11 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_053,MOCK-7268-G11B-053,"Cornelius Nyambura Chepkemoi","Grade 11 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_054,MOCK-7268-G11B-054,"Sylvia Mwangi Adhiambo","Grade 11 B",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_055,MOCK-7268-G11B-055,"Joseph Wanjiru Gitau","Grade 11 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_056,MOCK-7268-G11B-056,"Maureen Odhiambo Owino","Grade 11 B",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_057,MOCK-7268-G11B-057,"Duncan Chepkemoi Karanja","Grade 11 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_058,MOCK-7268-G11B-058,"Mercy Simiyu Njeri","Grade 11 B",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_059,MOCK-7268-G11B-059,"Stella Rotich Rotich","Grade 11 B",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G11B_060,MOCK-7268-G11B-060,"Allan Owino Cheruiyot","Grade 11 B",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G12A_001,MOCK-7268-G12A-001,"Sharon Achieng Simiyu","Grade 12 A",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G12A_002,MOCK-7268-G12A-002,"Ann Kiplagat Otieno","Grade 12 A",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G12A_003,MOCK-7268-G12A-003,"Emmanuel Achieng Cheruiyot","Grade 12 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G12A_004,MOCK-7268-G12A-004,"Sylvia Kamau Maina","Grade 12 A",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G12A_005,MOCK-7268-G12A-005,"Vincent Wanjiru Kipchoge","Grade 12 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G12A_006,MOCK-7268-G12A-006,"Nicholas Onyango Gitau","Grade 12 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G12A_007,MOCK-7268-G12A-007,"Duncan Nyambura Simiyu","Grade 12 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G12A_008,MOCK-7268-G12A-008,"Mitchelle Wambui Njeri","Grade 12 A",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G12A_009,MOCK-7268-G12A-009,"Mitchelle Maina Chebet","Grade 12 A",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G12A_010,MOCK-7268-G12A-010,"Stephen Akinyi Otieno","Grade 12 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G12A_011,MOCK-7268-G12A-011,"Pauline Cheruiyot Rotich","Grade 12 A",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G12A_012,MOCK-7268-G12A-012,"Brenda Simiyu Kiplagat","Grade 12 A",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G12A_013,MOCK-7268-G12A-013,"Brian Wanjiru Njoroge","Grade 12 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G12A_014,MOCK-7268-G12A-014,"Brian Akinyi Simiyu","Grade 12 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G12A_015,MOCK-7268-G12A-015,"Janet Wafula Otieno","Grade 12 A",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G12A_016,MOCK-7268-G12A-016,"Cynthia Gitau Maina","Grade 12 A",Female,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G12A_017,MOCK-7268-G12A-017,"Kevin Mutiso Owino","Grade 12 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G12A_018,MOCK-7268-G12A-018,"Brian Onyango Odhiambo","Grade 12 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
mock_7268e10c_G12A_019,MOCK-7268-G12A-019,"Felix Simiyu Mutiso","Grade 12 A",Male,"Mbita High School",7268e10c-fab7-4f2f-b839-75df1ae7a920
